公司代號,年度,公司簡稱,產業類別,月營收月增率,月營收年增率,累計營收年增率,毛利率季增率,毛利率年增率,營業利益季增率,營業利益年增率,流動比率,負債比率,本益比,股價淨值比,現金股利殖利率,價值股分數
2105,2019,正新,橡膠工業,2.0944606680770623,-4.540997814450831,-11.97837126944141,0.8926167459928618,0.0,2.3204680503080617,0.0,135.77,52.47,40.35,1.7250961949551091,0.024783147459727383,50.0
2106,2019,建大,橡膠工業,-5.788425924234842,12.496663311077109,-6.246204928928268,0.7521117530892294,0.0,9.42329497478951,0.0,273.08,55.3,43.11,1.5568570034163007,0.012539184952978058,45.0
2107,2019,厚生,橡膠工業,266.68024018666824,86.87190771399771,21.485081855386287,0.7410538076364763,0.0,0.7885974831106224,0.0,446.75,16.75,8.69,0.7160963244613435,0.035398230088495575,75.0
2108,2019,南帝,橡膠工業,20.783217006087263,131.64632785973404,16.25625169062758,0.9399816632740556,0.0,1.155282944435036,0.0,496.42,18.04,15.28,3.2887402452619843,0.03559322033898305,77.5
2109,2019,華豐,橡膠工業,23.75132438048088,6.642305418184021,-6.871916656172471,0.8065885432157516,0.0,1.1741273122783533,0.0,201.78,43.56,14.68,1.36310223266745,0.0,65.0
2114,2019,鑫永銓,橡膠工業,0.2311532134551024,0.6959631289134569,-3.73040098313167,0.5875936697235495,0.0,0.6101462206129484,0.0,438.19,14.47,16.53,2.7652933832709112,0.05643340857787811,67.5
2115,2019,六暉-KY,汽車工業,9.183283255941,30.09177894942394,-4.219237517616657,0.7878028776721879,0.0,1.3648448291156083,0.0,203.02,44.52,7.23,1.569602272727273,0.04977375769230769,75.0
2201,2019,裕隆,汽車工業,9.352428467079992,5.319254237211001,-3.1018962744996528,0.4598119803760392,0.0,-0.10971989731083232,0.0,100.58,81.82,0.0,0.8696109358569927,0.0,40.0
2204,2019,中華,汽車工業,-4.051435177868901,-8.129722247159775,-3.729179030520839,0.5581443564784903,0.0,0.5619268570558835,0.0,226.66,18.07,0.0,0.6276122421464203,0.0,55.0
2206,2019,三陽工業,汽車工業,2.9402735672788074,54.98842455215164,21.479638285619576,0.7184662927191883,0.0,1.1394027496084989,0.0,107.36,62.94,15.65,1.781198460692688,0.0308641975308642,70.0
2207,2019,和泰車,汽車工業,-10.652632786251882,1.44095423791207,8.718005287956021,,,0.5366538943303512,0.0,108.0,70.41,24.33,5.327313769751693,0.023728813559322035,57.5
2208,2019,台船,航運業,-26.946997213089865,-0.9419759886112942,54.83737008490288,0.456747363636544,0.0,0.5137252685310358,0.0,107.24,81.59,0.0,2.0956816257408977,0.0,50.0
2227,2019,裕日車,汽車工業,-16.575055451419182,-8.329064929540577,-8.732583522733758,0.4981885852023564,0.0,0.580665134610576,0.0,404.76,24.49,12.27,3.947578711842736,0.08611336032388664,55.0
2228,2019,劍麟,汽車工業,-2.569246527722494,-7.346936715504928,-25.027826370402565,0.5778221430396955,0.0,-0.04555487594074936,0.0,385.69,22.55,32.55,1.6469321851453174,0.06535947712418301,47.5
2231,2019,為升,汽車工業,30.226175733021385,20.73700180338349,-18.52250499034902,0.6135465739066333,0.0,1.2817354447265372,0.0,176.91,37.04,92.56,7.431041580897489,0.037673130193905814,52.5
2233,2019,宇隆,汽車工業,18.75294573121465,32.87956340143806,7.833982161336421,0.6229110681295609,0.0,0.7533974079903554,0.0,247.84,31.08,16.56,1.9981855295985482,0.03745743473325766,80.0
2236,2019,百達-KY,汽車工業,0.7980927724644025,-24.96811224489796,-35.48883121976875,0.5682854195780929,0.0,1.7114083871937473,0.0,237.78,42.66,1885.0,0.7406679764243616,0.0031830238726790446,50.0
2239,2019,英利-KY,汽車工業,22.919635912803884,26.30358155616236,-1.3527906017314546,0.7223704174034382,0.0,1.1956609566903684,0.0,118.95,56.66,30.97,1.225407532321529,0.022935779816513763,60.0
2241,2019,艾姆勒,電機機械,2.8050788265815205,28.122425504795363,10.013633707719276,0.32175052007088367,0.0,0.09860687195914286,0.0,299.47,46.61,104.82,3.1559139784946235,0.014991482112436115,52.5
2243,2019,宏旭-KY,汽車工業,-60.28580606513114,-84.74950908648412,-57.12715717871159,0.36207114824661346,0.0,0.9504856800912911,0.0,144.55,75.02,0.0,0.7082324455205811,0.0,35.0
2247,2019,汎德永業,汽車工業,34.97656421703553,14.670619132080054,17.233320615918007,0.6176976872200564,0.0,0.6958397583911922,0.0,191.08,46.09,16.49,1.8922674513650481,0.03644708423326134,80.0
2301,2019,光寶科,電腦及週邊設備業,-3.2756938178458306,-7.265571356089423,-11.711682069507356,0.6113012169248748,0.0,0.9064407090988409,0.0,134.24,60.01,12.72,1.8500486854917235,0.056140350877192984,57.5
2302,2019,麗正,半導體業,-35.37587675889668,109.67539267015708,52.550322258796754,1.342864360484393,0.0,-3.304866785079929,0.0,167.71,17.17,400.0,2.026342451874367,0.0,45.0
2303,2019,聯電,半導體業,3.819277760525084,14.345044200342976,19.311036508698308,0.5315237865171107,0.0,0.7703117269961339,0.0,211.45,44.02,29.09,2.8780213603147837,0.0146484375,72.5
2305,2019,全友,電腦及週邊設備業,1.958685803926168,20.503534793457167,14.63543768144467,0.652033936822968,0.0,1.0466493168510085,0.0,444.12,23.9,52.5,0.7909604519774012,0.0,45.0
2308,2019,台達電,電子零組件業,5.554684490219461,20.07617851186032,5.398135452223822,0.6533969964480786,0.0,0.9290933289366712,0.0,172.13,43.94,32.27,5.314232902033272,0.017391304347826087,67.5
2312,2019,金寶,其他電子業,1.2268962713706857,18.54176145543456,-7.015088450558806,0.6886684450802334,0.0,34.00412806164572,0.0,103.17,73.35,60.25,1.1075367647058822,0.024896265560165973,52.5
2313,2019,華通,電子零組件業,-11.329137702813028,11.56068534092031,7.729503479748754,0.6463714630768755,0.0,0.7519809869388185,0.0,157.45,43.91,10.68,1.8663494809688579,0.027809965237543453,80.0
2314,2019,台揚,通信網路業,5.824445558417313,-17.505928960275966,-31.88344990756836,0.4554428768648866,0.0,-7.649308903889424,0.0,182.42,47.15,0.0,2.997262773722628,0.0,52.5
2316,2019,楠梓電,電子零組件業,9.37460557118056,9.141979914735057,-6.204203481859141,-0.05833054201672061,0.0,0.06565032605262422,0.0,344.95,41.31,13.74,0.7643473844591163,0.01661129568106312,42.5
2317,2019,鴻海,其他電子業,4.755779623562177,32.30226373787318,0.3096731333541393,0.7386132483616707,0.0,1.1994627575376557,0.0,155.27,57.85,15.86,1.356456043956044,0.035443037974683546,72.5
2321,2019,東訊,通信網路業,-2.049274694911352,-33.57713421649518,-31.289177192708987,0.6688310822522365,0.0,0.32688204245124086,0.0,110.7,72.5,0.0,2.6460905349794235,0.0,37.5
2323,2019,中環,光電業,4.373158167052843,118.03748627284148,33.32787338754766,0.6455094996918984,0.0,3.277137978277704,0.0,352.8,23.27,0.0,0.5315656565656566,0.017814726840855107,60.0
2324,2019,仁寶,電腦及週邊設備業,7.02670395144778,39.25934589142303,6.9855735094159535,0.632665040665277,0.0,0.9282787944936122,0.0,134.14,70.01,14.2,0.9369712351945854,0.045146726862302484,67.5
2327,2019,國巨,電子零組件業,-4.456295563822828,124.7757248490671,63.8646240771727,0.8194299301505747,0.0,0.7986123134828194,0.0,106.92,52.02,28.04,4.259560017717407,0.025996533795493933,60.0
2328,2019,廣宇,電子零組件業,9.162216260099218,-10.677188067732676,-19.63217224406658,1.2278162100111771,0.0,5.117801416132635,0.0,184.42,42.0,43.94,2.073403241182078,0.022988505747126436,50.0
2329,2019,華泰,半導體業,11.290328508736463,-10.357751605504417,-20.9188907381066,1.7188382248400527,0.0,-0.0539085111287555,0.0,75.74,61.89,0.0,1.4680232558139534,0.009900990099009901,42.5
2330,2019,台積電,半導體業,-6.006887190032521,13.601149158783658,25.165703281602013,0.585235412912702,0.0,0.5779583995488724,0.0,139.25,28.38,31.73,8.718990279994197,0.015806988352745424,57.5
2331,2019,精英,電腦及週邊設備業,34.82796484361342,6.767998952380061,-9.1042553198189,0.5929265120114975,0.0,1.2354884685151593,0.0,140.3,52.82,67.5,1.2948006057546693,0.0,37.5
2332,2019,友訊,通信網路業,-2.9351290259929668,-3.9381974297631976,-10.713911982374476,0.6446658417541182,0.0,0.19469005052467936,0.0,171.14,43.19,73.03,1.9006309148264986,0.0,35.0
2337,2019,旺宏,半導體業,9.866043763799752,24.18130788682322,13.7319033058363,0.6356625411861281,0.0,0.7308062612827346,0.0,170.23,46.43,14.89,2.1165152324959915,0.0303030303030303,67.5
2338,2019,光罩,半導體業,-6.9355227366963135,32.87841498719864,34.539747373786355,0.7219659433908536,0.0,1.2158424537806445,0.0,131.46,45.49,26.59,2.7747062888735314,0.024906600249066005,47.5
2340,2019,光磊,光電業,-24.51236662241235,-9.49995991379107,3.175376024085623,0.6841496850241604,0.0,0.9122033320550513,0.0,351.56,29.48,19.35,1.322292323869611,0.0,67.5
2342,2019,茂矽,半導體業,-9.208394182487448,8.011709360348425,35.947514070569035,0.6036452600564284,0.0,0.6922108011694832,0.0,391.31,28.81,0.0,2.8554687499999996,0.0,57.5
2344,2019,華邦電,半導體業,1.995408889161212,67.11121540151012,24.423593942306475,0.6625716669650237,0.0,0.12399943147324444,0.0,214.42,39.07,139.47,1.7457180500658762,0.0037735849056603774,70.0
2345,2019,智邦,通信網路業,26.947706939605016,23.59357088841977,-1.7043143607015223,0.6952589309352466,0.0,0.8126610240701129,0.0,177.51,56.63,31.93,11.691648822269807,0.02271062271062271,42.5
2347,2019,聯強,電子通路業,9.675317932428548,13.434802337524753,-1.661254885686942,0.5464872224828528,0.0,0.5498908616091998,0.0,119.04,64.83,10.22,1.5535595475715238,0.055674518201284794,65.0
2348,2019,海悅,其他,21.970263688639584,59.27835051546392,119.21451904323166,0.9474752282000138,0.0,1.2433886285711808,0.0,331.71,62.7,7.84,3.193060169804356,0.05202312138728324,67.5
2349,2019,錸德,光電業,2.7587904121779108,-5.121302233067579,-15.507174261692985,0.6754229418386881,0.0,0.30358932381557135,0.0,180.3,46.7,0.0,1.11353711790393,0.0,52.5
2351,2019,順德,半導體業,4.8656756774156165,5.660991750333087,-4.466526364756232,0.6331664151830327,0.0,0.8491688310383458,0.0,249.66,42.56,60.41,2.9118520964014527,0.02040816326530612,57.5
2352,2019,佳世達,電腦及週邊設備業,-3.274770909140312,33.66090468629003,12.944300643315774,0.668571582747439,0.0,0.8296195602701735,0.0,119.21,64.69,14.9,1.6525183927560836,0.025684931506849317,72.5
2353,2019,宏碁,電腦及週邊設備業,-1.2362564708740895,21.538220459423407,18.268279800366862,0.6948238092350814,0.0,1.3567923042146917,0.0,144.1,62.08,19.28,1.4692066805845512,0.01576941385435169,57.5
2354,2019,鴻準,其他電子業,-16.146643379507847,50.90656144153308,4.478598333968471,0.8817947941585174,0.0,1.522336061688209,0.0,197.07,34.01,20.1,1.0854893138357704,0.03238341968911917,75.0
2355,2019,敬鵬,電子零組件業,-0.2552965162662884,6.280551955034497,-14.30502086927287,0.6281224771209861,0.0,-1.102883572708965,0.0,204.0,32.0,102.42,0.889942074776198,0.02958579881656805,45.0
2356,2019,英業達,電腦及週邊設備業,7.662136896599462,-0.3691415734275784,1.4621110483874813,0.571963722763652,0.0,0.6697518224260792,0.0,119.77,70.5,10.76,1.4962593516209477,0.05416666666666667,72.5
2357,2019,華碩,電腦及週邊設備業,8.105691305218294,31.18651082298344,17.489887506007058,0.820141818924375,0.0,1.1675787349113596,0.0,155.44,47.93,11.07,1.166127728375101,0.04852686308492201,82.5
2358,2019,廷鑫,其他,137.44021336494296,-11.464776717738603,-5.2019900674295485,0.7323176669571012,0.0,0.7942200557103065,0.0,232.97,58.44,160.62,0.9683496608892238,0.0,25.0
2359,2019,所羅門,其他電子業,11.217397956781696,1.9347096182629684,-5.033857838588429,0.5342284875759233,0.0,0.6255382887099794,0.0,374.14,20.66,31.7,0.6792958285495599,0.04507042253521127,57.5
2360,2019,致茂,其他電子業,12.579676054914964,-6.624813932583457,11.667517635618594,0.5552152789727638,0.0,0.5378890607935931,0.0,168.74,41.87,37.73,5.637940682708449,0.014920829330024815,62.5
2362,2019,藍天,電腦及週邊設備業,-18.41200781496832,-2.53438080186971,-7.667175204830493,0.5272204298314223,0.0,0.3948144599768886,0.0,102.9,60.36,109.26,0.45141545524101,0.0,30.0
2363,2019,矽統,半導體業,32.79192273924495,-1.7644511799090712,-28.203828626789623,0.1135136821741709,0.0,-0.31221134799485295,0.0,1436.15,1.06,0.0,0.8732317736670294,0.021619937694704047,40.0
2364,2019,倫飛,電腦及週邊設備業,6.0844993953752375,5.152886497064579,4.178702517212171,0.7482289398362543,0.0,-1.0235401284878705,0.0,56.0,77.88,99.33,2.2406015037593985,0.0,35.0
2365,2019,昆盈,電腦及週邊設備業,4.6818985195097,20.572309264585893,2.9771177324648908,0.8111887456037514,0.0,2.2702926702926702,0.0,577.06,14.71,10.14,0.7832219747587231,0.0,60.0
2367,2019,燿華,電子零組件業,-6.049539123873184,-16.579191307109323,-35.82494964164586,-1.0709531625003093,0.0,0.6583410318778211,0.0,118.7,54.68,0.0,1.2531094527363185,0.039702233250620354,42.5
2368,2019,金像電,電子零組件業,5.21510543580384,-3.822530914411869,22.991026339484893,0.5593667334791661,0.0,0.6154026739606515,0.0,124.68,65.73,14.32,3.2906764168190126,0.0,55.0
2369,2019,菱生,半導體業,6.529626116907103,26.574269358240432,15.641767262294492,1.0377127488760438,0.0,-0.04553249416590055,0.0,212.9,35.61,0.0,1.068215892053973,0.0,67.5
2371,2019,大同,電機機械,-3.6318355069705377,-34.326093617728475,-10.71120287191816,0.2681387628686305,0.0,-7.476245271036762,0.0,73.67,75.92,31.12,1.620039037085231,0.0,17.5
2373,2019,震旦行,其他電子業,18.062760702354613,9.22460801989533,-4.807988293808473,0.6160536014640454,0.0,1.0271499814582525,0.0,170.85,51.06,14.08,2.785668173014848,0.06720741599073002,65.0
2374,2019,佳能,光電業,-24.77150111545971,-6.119370426925082,-47.778289742884446,1.1304855725855658,0.0,0.25922094338367385,0.0,152.59,33.42,0.0,0.7312840852751611,0.020338983050847456,45.0
2375,2019,凱美,電子零組件業,5.791966252544119,14.824571491229245,-1.774719814358251,0.5936962544252695,0.0,0.7012222746142254,0.0,185.09,40.49,24.75,1.8665681020144151,0.0049504950495049506,47.5
2376,2019,技嘉,電腦及週邊設備業,-28.79352754884995,41.82517658235545,36.92214631965871,0.6310111833906173,0.0,0.7819183851856102,0.0,237.73,35.42,13.7,1.9617105917454005,0.02788339670468948,72.5
2377,2019,微星,電腦及週邊設備業,-20.226336403415026,37.00735853782792,21.58775534478925,0.7223221245702469,0.0,0.7777015017291684,0.0,188.25,48.61,15.62,3.4085149518499747,0.03122676579925651,72.5
2379,2019,瑞昱,半導體業,-12.351099950597856,24.04611871119201,28.01175641922596,0.6397495677274019,0.0,0.7518506501960287,0.0,146.21,62.91,31.37,8.921933085501859,0.01875,52.5
2380,2019,虹光,電腦及週邊設備業,-3.974327593157864,87.05264486453133,11.640460014758714,1.2955344435388714,0.0,0.26618345887467765,0.0,173.03,45.17,0.0,1.2315270935960592,0.0,62.5
2382,2019,廣達,電腦及週邊設備業,6.749818908833866,18.23657150883314,5.950477644972548,0.7372676438544716,0.0,0.8605105561686763,0.0,124.72,76.91,15.05,2.325842696629213,0.044685990338164255,70.0
2383,2019,台光電,電子零組件業,-3.1329029245154767,10.621887419840784,9.32453329596988,0.6625653075568574,0.0,0.6918431925339037,0.0,182.47,47.34,13.54,3.3576485732675394,0.038338658146964855,75.0
2385,2019,群光,電子零組件業,-0.4188235103255324,17.612973543232183,2.7334829243889875,0.6932312092929496,0.0,0.7661706215756081,0.0,123.37,55.36,11.45,2.379301146972526,0.06614349775784753,75.0
2387,2019,精元,電腦及週邊設備業,-0.8493009103701432,113.28537887404924,64.33566070024298,1.0326052449522245,0.0,1.5940220784408985,0.0,138.22,53.89,17.22,1.9297752808988764,0.01455604075691412,70.0
2388,2019,威盛,半導體業,2.318152190047176,28.232389510442847,17.652483456439438,0.5386808341533571,0.0,0.02497069584058531,0.0,130.48,57.13,0.0,7.753303964757709,0.0,62.5
2390,2019,云辰,其他電子業,-3.5121767983472107,-14.958892015670695,-14.515768176499275,0.5218079237191098,0.0,-0.3134001926055009,0.0,293.38,21.19,22.76,1.2301957129543335,0.0,35.0
2392,2019,正崴,電子零組件業,0.3957777126427309,13.106762688192262,-8.530274624793453,0.7972173327983294,0.0,4.422977674800654,0.0,142.49,61.47,10.5,0.9763880025526483,0.054466230936819175,55.0
2393,2019,億光,光電業,9.072872877626375,11.23992875014853,3.136104076211996,0.6120638881462337,0.0,1.062129522738556,0.0,169.12,39.35,16.81,1.120331950207469,0.032407407407407406,82.5
2395,2019,研華,電腦及週邊設備業,28.546092758606573,17.849282793253764,-5.615079839264672,0.5110148290739605,0.0,0.5037767684246497,0.0,233.93,30.68,37.37,8.345238095238095,0.02225392296718973,55.0
2397,2019,友通,電腦及週邊設備業,7.889037801639466,8.77787057349715,18.739739445921547,0.4860799800843998,0.0,0.4950153165727129,0.0,198.67,38.59,16.38,2.5,0.07849293563579278,80.0
2399,2019,映泰,電腦及週邊設備業,-19.99811698479713,-20.667203915363675,-2.3454052095551496,0.783791603266111,0.0,3.0252313934322306,0.0,269.68,26.1,17.44,1.2067510548523208,0.0,42.5
2401,2019,凌陽,半導體業,-3.2338451327998365,27.321503915966776,16.826550660065706,0.7863819345934133,0.0,4.990901792881991,0.0,442.49,16.68,112.17,1.8601297764960347,0.0,60.0
2402,2019,毅嘉,電子零組件業,-8.250359379388973,12.076391776298529,-11.306985659135629,1.2341322024489352,0.0,52.99566891241579,0.0,213.22,30.99,35.53,0.893048128342246,0.014970059880239521,32.5
2404,2019,漢唐,其他電子業,22.80211709419065,7.738616361048437,49.81478332177846,0.6434841468972947,0.0,0.6722159202474862,0.0,137.42,62.15,11.59,4.980204209210252,0.05439330543933055,75.0
2405,2019,浩鑫,電腦及週邊設備業,39.34887048962486,-11.323446052056909,-45.5051477450483,0.45152273649770613,0.0,-0.5478809012875536,0.0,356.28,22.4,0.0,1.2254395036194417,0.0,47.5
2406,2019,國碩,光電業,4.885836049842654,11.727250634484385,12.783908584815816,0.9605859832456514,0.0,-0.3274835466000039,0.0,149.12,65.16,0.0,2.1794871794871797,0.0,55.0
2408,2019,南亞科,半導體業,3.6532447188479247,17.24116511346992,17.93642363017336,0.4672764930051414,0.0,0.4088780670537553,0.0,593.75,7.92,30.31,1.5908635543979164,0.018970061460957175,72.5
2409,2019,友達,光電業,11.197780507188789,39.31777428218992,0.8049679541064986,5.701487491051386,0.0,-0.35593284802831837,0.0,158.2,52.7,0.0,0.810508664058133,0.0,55.0
2412,2019,中華電,通信網路業,35.22587677584905,22.084765787185884,0.0446925466160112,0.4939184303999047,0.0,0.507167640764749,0.0,146.18,19.07,25.65,2.2932884494003787,0.03877064220183486,75.0
2413,2019,環科,電子零組件業,4.858126737138201,18.135459469995883,4.5457257743190365,0.814814481673038,0.0,-0.42800036340510583,0.0,114.96,67.25,0.0,2.111017661900757,0.0,55.0
2414,2019,精技,電子通路業,2.6150268473676417,10.548348938151506,13.615708844064452,0.5185049808897435,0.0,0.5987743927088309,0.0,146.34,55.7,12.08,1.5366146458583434,0.05859375,72.5
2415,2019,錩新,電子零組件業,3.547776950826977,11.967542519709257,-10.279523984383706,0.5307457726820055,0.0,0.7651730286619998,0.0,139.64,59.56,0.0,2.083578575632725,0.014124293785310734,65.0
2417,2019,圓剛,電腦及週邊設備業,-29.93447544487261,102.97891195407529,139.7744502279761,1.8440185176244657,0.0,5.688683944393293,0.0,386.54,17.23,9.34,2.401433691756272,0.0003325230277185501,60.0
2419,2019,仲琦,通信網路業,2.059491219601431,42.24141319864458,-0.4624253610255924,0.5886891972125539,0.0,0.6749932788394988,0.0,231.01,44.09,29.55,1.5106241699867198,0.022857142857142857,60.0
2420,2019,新巨,電子零組件業,-3.412930460646608,-3.839523519912757,-7.609371721471179,0.6120984122786985,0.0,0.7674990504202499,0.0,161.04,46.87,10.99,1.608374384236453,0.06125574272588055,65.0
2421,2019,建準,電子零組件業,9.458649548978986,6.6180647769610665,9.61727422541245,0.6278349555089853,0.0,0.7278718647478493,0.0,142.72,55.2,14.38,2.9931584948688714,0.0380952380952381,75.0
2423,2019,固緯,其他電子業,11.503026441541891,15.800060876354827,-9.619087684333891,0.5420487248568717,0.0,0.8651092213827332,0.0,325.75,25.06,15.33,1.4993564993564994,0.04892703862660944,72.5
2424,2019,隴華,電腦及週邊設備業,-26.78248280854144,-37.05662725575607,-21.318219615738105,0.49069847793275256,0.0,0.5302939777840099,0.0,41.96,59.26,0.0,3.475699558173785,0.0,32.5
2425,2019,承啟,電腦及週邊設備業,41.93427327389592,27.01271520573845,-1.5278604705567458,0.9120321341039064,0.0,1.2312749218665804,0.0,308.25,27.77,31.67,1.5674720094284031,0.011278195488721804,42.5
2426,2019,鼎元,光電業,3.3005451528798293,4.5288501452885015,-3.620803577983654,0.6666246901470061,0.0,-0.06645326388700501,0.0,224.72,40.28,13.58,1.4185502727981294,0.016483516483516484,70.0
2427,2019,三商電,資訊服務業,229.1595610006173,-20.370843763208715,-0.5831852368961794,0.5761046536937877,0.0,1.109356014580802,0.0,136.28,51.56,13.78,0.9416666666666668,0.030973451327433624,52.5
2428,2019,興勤,電子零組件業,6.3015426924998845,17.65005824648658,1.8266715342581987,0.7001782988194987,0.0,0.8039332704158109,0.0,483.59,25.54,18.67,3.43815116499337,0.023140495867768597,77.5
2429,2019,銘旺科,電子零組件業,-18.07116104868913,-13.739021329987454,-7.625772013637836,0.6517000871839582,0.0,0.26496505621391675,0.0,112.17,66.76,0.0,2.814516129032258,0.0,42.5
2430,2019,燦坤,電子通路業,1.7157084832033913,32.96024365840739,3.307898317309446,0.5290844351587278,0.0,0.4926729959081655,0.0,83.88,64.62,12.66,0.6998582565556344,0.05063291139240506,67.5
2431,2019,聯昌,電子零組件業,-14.579283665967395,-12.90515646999377,-22.56819632507224,0.8158065870383022,0.0,116.80505415162455,0.0,188.28,40.43,22.66,0.864448051948052,0.0,32.5
2433,2019,互盛電,其他電子業,8.789420142421159,-1.916374426760184,-6.342798687719149,0.48779813894372315,0.0,0.4515475218750862,0.0,157.51,40.21,12.75,1.8589981447124306,0.07584830339321356,67.5
2434,2019,統懋,半導體業,52.05245761808296,18.66367115992677,-20.1324088409106,2.78022910479423,0.0,0.3944759206798867,0.0,38.82,79.47,0.0,2.913472070098576,0.0,42.5
2436,2019,偉詮電,半導體業,2.7797132133577134,34.62141571413445,12.827136973346724,0.6278754146903189,0.0,0.5165531468989455,0.0,493.28,21.83,30.42,2.624325943678849,0.03424657534246576,70.0
2438,2019,翔耀,光電業,-6.659743856005538,-27.81540273576572,-12.096710669588868,0.70714609457622,0.0,3.1366037735849055,0.0,516.37,16.21,222.0,1.8166939443535186,0.0,40.0
2439,2019,美律,通信網路業,-13.63582547106325,63.64526790268338,-5.444977115537908,0.8053568447144344,0.0,1.6744907996882836,0.0,167.1,49.94,23.1,2.5438262195121952,0.057749063670411986,60.0
2440,2019,太空梭,電子零組件業,18.71515786780969,45.28666384145201,8.046846592605055,1.1041656737047805,0.0,2.672257479601088,0.0,119.69,55.31,9.61,1.4469078179696615,0.0,62.5
2441,2019,超豐,半導體業,5.919739962230747,27.60408408451942,22.203609315371512,0.5978134494162335,0.0,0.604800720246546,0.0,313.25,14.66,15.91,2.222589167767503,0.03417533432392273,80.0
2442,2019,新美齊,電腦及週邊設備業,-52.83109454389247,2.6917661824842654,7.866213084297216,1.2412459758573462,0.0,-0.4853343035632727,0.0,153.66,66.25,235.75,0.7270624518118735,0.0,30.0
2443,2019,億麗,其他,-3.4448502556610663,-58.33364854812069,-48.71954148471616,0.34172807514778514,0.0,0.8885315611063938,0.0,190.0,30.18,0.0,0.47191011235955055,0.0,40.0
2444,2019,兆勁,通信網路業,56.11349268795615,41.05227676656248,12.580792537834322,0.8637498710143432,0.0,-0.11481035270657636,0.0,145.4,43.84,0.0,1.7591499409681226,0.0,60.0
2449,2019,京元電子,半導體業,1.5608222596666776,-1.244617501336898,13.390534019994254,0.45402497485381677,0.0,0.4058912669884194,0.0,175.81,52.43,11.89,1.7066666666666666,0.04166666666666667,75.0
2450,2019,神腦,通信網路業,-9.995625083667134,13.77652983959034,-6.43619668792584,0.5500213633155866,0.0,1.0749945758298982,0.0,186.64,41.77,20.6,1.397752808988764,0.04662379421221865,65.0
2451,2019,創見,半導體業,6.150907432731183,7.04745096051288,-15.18569764820965,0.3597712691810804,0.0,0.3113086172675241,0.0,1026.37,8.46,19.9,1.4402427637721755,0.05834683954619125,72.5
2453,2019,凌群,資訊服務業,11.885321586014337,-22.673627738985967,-2.5883048769408563,0.5850210035626295,0.0,0.6222602027854123,0.0,150.76,57.97,12.04,0.9248079034028541,0.05934718100890207,52.5
2454,2019,聯發科,半導體業,-3.3071433559408816,46.80674093812447,30.835725462428822,0.7732854644304363,0.0,1.106711484542977,0.0,203.45,31.45,42.31,4.0641661210363855,0.005753739930955121,60.0
2455,2019,全新,通信網路業,21.497838042063727,28.38632119203829,4.507945564222183,0.5113866348900111,0.0,0.4915643393935669,0.0,161.15,34.77,39.35,7.315436241610738,0.022936027889908256,65.0
2456,2019,奇力新,電子零組件業,0.7936199567331913,13.296918292672997,9.876366082516034,0.5876444174799476,0.0,0.5712650032325466,0.0,145.24,41.3,17.39,1.0842368640533777,0.03365384615384615,82.5
2457,2019,飛宏,電子零組件業,-4.736875792616314,14.164823778265747,-13.567458879262851,0.6879717967614078,0.0,-0.09600104130304876,0.0,191.81,48.45,0.0,1.2257368799424875,0.0,47.5
2458,2019,義隆,半導體業,10.022979466103,98.7746937619486,59.145516478381005,0.7861782574559366,0.0,0.9222671541572212,0.0,261.84,32.4,15.85,6.145251396648044,0.03939393939393939,72.5
2459,2019,敦吉,電子通路業,-1.4812650395324851,-3.572894586319437,-15.9140133842803,0.795987923650187,0.0,1.0577409874519428,0.0,277.81,44.91,10.08,1.1009509875640089,0.03322259136212625,67.5
2460,2019,建通,電子零組件業,15.123012190192048,25.83292103469843,0.3326232800280226,1.8940182054616383,0.0,-0.2624324543940194,0.0,135.79,60.03,0.0,1.9818754925137902,0.0,55.0
2461,2019,光群雷,其他電子業,-7.794602608869827,-2.867907454297076,4.604036902759091,0.6651089944617452,0.0,1.040357785778578,0.0,205.62,52.21,0.0,1.0415355569540592,0.0,62.5
2462,2019,良得電,電子零組件業,7.159819578203097,17.675596656474735,-3.822125093058129,0.7093449868581174,0.0,1.361438187623289,0.0,169.11,45.73,26.26,1.5559246954595793,0.024911032028469747,45.0
2464,2019,盟立,其他電子業,8.20437816676371,-10.876739401999965,-29.197951313841248,0.5098799980922148,0.0,0.49276625905981764,0.0,125.04,64.49,16.72,2.035485460818137,0.060532687651331726,60.0
2465,2019,麗臺,電腦及週邊設備業,57.46694655346524,81.81820635524714,24.95716868231196,0.5345119943123546,0.0,-0.029889851352796537,0.0,107.53,79.02,0.0,3.196564885496183,0.0,52.5
2466,2019,冠西電,光電業,54.74434771309771,-45.55019602912433,-46.01556548781646,0.5697220282771862,0.0,-2.0900758374767716,0.0,218.25,59.41,108.67,3.104761904761905,0.0,22.5
2467,2019,志聖,電子零組件業,36.51386578707488,33.81124654288208,-8.06589956793882,0.5204363324859069,0.0,0.6891042327678509,0.0,154.41,58.66,17.7,2.624113475177305,0.06142506142506142,47.5
2468,2019,華經,資訊服務業,43.200894189848725,-29.571799765771978,-2.6551606551705653,0.6238940910558606,0.0,1.1116463713814175,0.0,191.42,40.34,16.75,0.7899571341090019,0.03875968992248062,55.0
2471,2019,資通,資訊服務業,67.80096261078829,8.836098183098725,7.087334564268374,0.948971342153571,0.0,31.670411985018724,0.0,316.52,39.57,12.65,1.6677336747759284,0.05468548522072937,82.5
